artist,album,album_id,year,tracknum,title,length
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,10,Segue: Algeria Touchshriek,123840
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,11,The Voyeur of Utter Destruction (As Beauty),261093
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,12,Segue: Ramona A. Stone / I Am With Name,241373
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,13,We Prick You,275466
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,14,Segue: Nathan Adler,60760
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,15,Im Deranged,271133
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,16,Thru These Architects Eyes,262173
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,17,Segue: Nathan Adler,28466
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,18,Strangers When We Meet,307626
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,19,Hallo Spaceboy (Pet Shop Boys remix),264507
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,1,Space Oddity,301800
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,2,Changes,174800
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,3,TVC 15,259933
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,4,Rebel Rebel,179693
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,5,Ashes to Ashes,310106
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,6,Starmen,230200
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,7,Fashion,299760
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,8,Life on Mars?,242600
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,9,Blue Jean,186240
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,10,Lets Dance,304066
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,11,China Girl,343693
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,12,Sound and Vision,222400
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,13,Ziggy Stardust,202066
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,14,Station to Station,477306
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,15,Young Americans,378733
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,16,Suffragette City,198226
David Bowie,"19900515: Live in Japan: Tokyo Dome, Tokyo, Japan",58091e13-56a2-4068-8d8a-d97c9f6347eb,1990,17,Fame,353934
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,1,Space Oddity,290000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,2,Ashes to Ashes,293000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,3,Sound and Vision,188000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,4,Blue Jean,189000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,5,Lets Dance,268000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,6,China Girl,323000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,7,Fame,352000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,8,Pretty Big Rose,278000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,9,Young Americans,242000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,10,Suffragette City,172000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,11,Heros,284000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,12,Changes,179000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,13,Jean Genie,381000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,14,"White Light, White Heat",247000
David Bowie,Total Recall 1990,5b9dab3c-8a55-4d96-873f-759c1a065c67,1993,15,Modern Love,256000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,1,Warszawa,414000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,2,Heroes,438000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,3,What in the World,260000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,4,Be My Wife,174000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,5,The Jean Genie,414000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,6,Blackout,229000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,7,Sense of Doubt,198000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,8,Speed of Life,158000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,9,Breaking Glass,253000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,10,Fame,237000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,11,Beauty and the Beast,289000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,12,Five Years,313000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,13,Soul Love,181000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,14,Star,153000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,15,Hang On to Yourself,192000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,16,Ziggy Stardust,231000
David Bowie,Another Stage,5c575413-4353-41c3-823a-9e131456e12e,1994,17,Suffragette City,221000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,1,The Laughing Gnome,185000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,2,Love You Till Tuesday,183000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,3,Did You Ever Have a Dream,131000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,4,Rubber Band,125000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,5,Little Bombardier,211000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,6,Sell Me a Coat,182760
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,7,When I Live My Dream,206733
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,8,The London Boys (mono single Bside),203933
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,9,Karma Man (mono Decca master),188000
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,10,Maid of Bond Street,107773
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,11,There Is a Happy Land,196733
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,12,Shes Got Medals,148093
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,13,Let Me Sleep Beside You,209040
David Bowie,The Gospel According to David Bowie,5f070969-d431-4d18-9522-d1def977486c,1993,14,The Gospel According to Tony Day (mono single Bside),168494
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,1,Space Oddity,318626
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,2,Unwashed and Somewhat Slightly Dazed,373000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,3,(Dont Sit Down),43000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,4,Letter to Hermione,154000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,5,Cygnet Committee,575000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,6,Janine,203000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,7,An Occasional Dream,180000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,8,Wild Eyed Boy From Freecloud,291040
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,9,God Knows Im Good,199960
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,10,Memory of a Free Festival,434000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,11,Conversation Piece,188000
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,12,"Memory of a Free Festival, Part 1",241973
David Bowie,Space Oddity,62325b72-0f4e-39b3-84a9-486bd85289d4,1990,13,"Memory of a Free Festival, Part 2",211400
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,1,All the Young Dudes,250106
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,2,Queen Bitch,195000
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,3,Sound and Vision,204093
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,4,Time,311906
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,5,Be My Wife,164093
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,6,Foot Stompin,203933
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,7,Ziggy Stardust,201066
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,8,My Death,349000
David Bowie,RarestOneBowie,6a26a429-daf4-46d5-90cb-454c9c8d59c8,1995-05,9,I Feel Free,320400
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,1,The Wedding,304333
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,2,Youve Been Around,284160
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,3,I Feel Free,292000
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,4,Black Tie White Noise,294173
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,5,Jump They Say,262666
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,6,Nite Flights,275160
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,7,Pallas Athena,279840
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,8,Miracle Goodnight,252826
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,9,Dont Let Me Down & Down,293000
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,10,Looking for Lester,337000
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,11,I Know Its Gonna Happen Someday,246666
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,12,The Wedding Song,275666
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,13,Dont Let Me Down & Down (Indonesian vocal),296333
David Bowie,Black Tie White Noise,6a7e15ab-a262-4843-a8ea-69beb36f0864,1993,14,Lucy Cant Dance,351506
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,1,Terrible Lie,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,2,March of the Pigs,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,3,The Becoming,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,4,Sanctified,428000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,5,Piggy,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,6,Burn,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,7,Closer,384000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,8,Wish,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,9,Gave Up,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,10,Down in It,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,11,Eraser (instrumental),-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,12,Subterraneans,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,13,Scary Monsters (and Super Creeps),-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,14,Reptile,379000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,15,Hallo Spaceboy,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,16,Hurt,369000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,17,Look Back in Anger,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,18,Im Deranged,346000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,19,The Hearts Filthy Lesson,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,20,The Voyeur of Utter Destruction,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,21,I Have Not Been to Oxford Town,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,22,Outside,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,23,Andy Warhol,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,24,Breaking Glass,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,25,The Man Who Sold the World,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,26,We Prick You,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,27,Joe The Lion,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,28,A Small Plot of Land,402000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,29,Nite Flights,395000
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,30,Under Pressure,-99
David Bowie,"19951011: Riverport Amphitheatre, Maryland Heights, MO, USA",6cf35207-78e9-40a4-8b15-99214a37abc9,1995-10-11,31,Teenage Wildlife,445000
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,1,Little Wonder,362133
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,2,Looking for Satellites,321000
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,3,Battle for Britain (The Letter),288960
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,4,Seven Years in Tibet,381906
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,5,Dead Man Walking,410333
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,6,Telling Lies,289933
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,7,The Last Thing You Should Do,297733
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,8,Im Afraid of Americans,300226
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,9,Law (Earthlings on Fire),290773
David Bowie,Earthling,6e18aac1-ad0f-4881-8f6c-21fc12ad084d,1997-02-01,10,Telling Lies (Adam F mix),238733
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,1,Intro,36880
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,2,Look Back in Anger,269120
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,3,Scary Monsters,323346
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,4,Diamond Dogs,298146
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,5,Hearts Filthy Lessons,304853
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,6,Outside,326520
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,7,Aladdin Sane,270600
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,8,Andy Warhol,221640
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,9,The Voyeur of Utter Destruction,327360
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,10,The Man Who Sold the World,217320
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,11,Telling Lies,253920
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,12,Baby Universal,195306
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,13,Hello Spaceboy,322200
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,14,Breaking Glass,224760
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,15,We Prick You,261653
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,16,Jump They Say,207426
David Bowie,Telling Lies,7accc459-4938-4b32-aa79-65f2376628e8,1996,17,Lust for Life,372613
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,1,Leon Takes Us Outside,84800
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,2,Outside,245600
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,3,The Hearts Filthy Lesson,297560
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,4,A Small Plot of Land,394906
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,5,Segue: Baby Grace (A Horrid Cassette),100026
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,6,Hallo Spaceboy,314400
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,7,The Motel,410840
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,8,I Have Not Been to Oxford Town,229360
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,9,No Control,273106
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,10,Segue: Algeria Touchshriek,123666
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,11,The Voyeur of Utter Destruction (As Beauty),261160
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,12,Segue: Ramona A. Stone / I Am With Name,241306
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,13,Wishful Beginnings,308826
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,14,We Prick You,275640
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,15,Segue: Nathan Adler,60760
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,16,Im Deranged,271133
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,17,Thru These Architects Eyes,262133
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,18,Segue: Nathan Adler,28533
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,19,Strangers When We Meet,307306
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,20,Get Real,170933
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,1,The Wedding,304400
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,2,Youve Been Around,283933
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,3,I Feel Free,289960
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,4,Black Tie White Noise,294440
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,5,Jump They Say,263026
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,6,Nite Flights,276533
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,7,Pallas Athena,279773
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,8,Miracle Goodnight,252826
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,9,Dont Let Me Down & Down,294866
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,10,Looking for Lester,337440
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,11,I Know Its Gonna Happen Someday,245066
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,12,The Wedding Song,272733
